Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates,SA
RT @EmbaCubaJamaica: 🇨🇺 Hoy están llegando a Jamaica 140 profesonales de la Salud de #Cuba para unirse al enfrentamiento en este país del v…,140,1241546931261734913,Sun Mar 22 02:07:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,416,nan,nan,nan,0.0
"RT @MINSAPCuba: Una brigada médica cubana compuesta por 52 médicos y enfermeros partió a #Lombardía, para ayudar a la contención del nuevo…",139,1241556622872399875,Sun Mar 22 02:45:40 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,913,nan,nan,nan,0.04545454545454545
RT @OPSOMS_Col: Reconocemos las medidas adoptadas en Colombia que se vienen tomando con oportunidad y gradualidad de acuerdo al análisis de…,140,1241609425221230592,Sun Mar 22 06:15:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,871,nan,nan,nan,0.0
"RT @PresidencyZA: #COVID19 On the outlook for the period ahead, the Council will consider whether the measures that are currently in place…",139,1241648790769147904,Sun Mar 22 08:51:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,32,nan,nan,nan,0.0
"RT @mirizzled: Los andaluces somos los que más a rajatabla llevamos el confinamiento para que después nos tacheis de analfabetos, vagos etc…",140,1241649875550339072,Sun Mar 22 08:56:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,827,nan,nan,nan,0.08333333333333333
RT @silv24: This is the face of someone who just spent 9 hours in personal protective equipment moving critically ill Covid19 patients arou…,140,1241709624656629760,Sun Mar 22 12:53:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,121142,nan,nan,nan,-0.19999999999999998
RT @MidiaNINJA: MÉDICOS CUBANOS chegando na Itália. Precisa de legenda? #coronavirus https://t.co/OVRqnskG1I,108,1241815829035040771,Sun Mar 22 19:55:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1538,nan,nan,nan,0.0
RT @CyrilRamaphosa: We know the truth and what is to be done. We have to contain the spread of the virus. We have to ensure those who need…,139,1241962221426618370,Mon Mar 23 05:37:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1687,nan,nan,nan,0.0
"RT @DrLeanaWen: .@realdonaldtrump just said: ""if it were up to the doctors, they'd shut down the entire world."" Actually, if it were up to…",139,1242237577081417728,Mon Mar 23 23:51:32 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,23703,nan,nan,nan,-0.051851851851851864
"RT @Craig_A_Spencer: Thank you everyone for your incredible messages of support and encouragement.♥️

Many of you asked what it was like in…",140,1242312108454424578,Tue Mar 24 04:47:42 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,69189,nan,nan,nan,0.7
RT @MichaelSteele: So at this point in this presser listening to Trump complain about the impact #Coronavirus is having on the economy and…,139,1242349684556996610,Tue Mar 24 07:17:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,8167,nan,nan,nan,0.0
RT @ParveenKaswan: China lied. People died.,43,1242432675710816259,Tue Mar 24 12:46:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,4211,nan,nan,nan,0.0
RT @canarias7: La medida drástica llega cuando hay 482 contagiados y 9 fallecidos en el país asiático. #Coronavirus #Internacional #India h…,140,1242566328050950145,Tue Mar 24 21:37:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,3,nan,nan,nan,0.0
"RT @SKYRIDER4538: This’s a very irresponsible tweet &amp; I hope that the @FLBoardofMed will review your actions.

For a Dr to make such a poli…",144,1242603649584463872,Wed Mar 25 00:06:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,2624,nan,nan,nan,0.1
"RT @bachyns: “Getting enough protective gear was among the cheapest, most effective things we could have done to slow down the pandemic. Th…",140,1242841796687822849,Wed Mar 25 15:52:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,510,nan,nan,nan,0.1288888888888889
"RT @laprovence: 🔴 #Coronavirus : la Métropole Aix-Marseille annonce deux mois de transports gratuits et la désinfection des rues 

➡️https:…",140,1242934714584969217,Wed Mar 25 22:01:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,96,nan,nan,nan,0.4
RT @GerardoPrezCal2: @PelaizSacha @Frank201919 @JorgeF_Rod @FloryCantoX @ChalecosAmarill @taniasandinista @IgnacioValle3 @AleLRoss198 @aray…,140,1242983371229315072,Thu Mar 26 01:15:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,10,nan,nan,nan,0.0
RT @ErnestoEkaizer: #Covid19 Los test rápidos de coronavirus comprados en China no funcionan bien https://t.co/bNgrARBE38 vía @el_pais,134,1243096126540169217,Thu Mar 26 08:43:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,191,nan,nan,nan,0.0
"RT @nayibbukele: Así los contagios confirmados de #COVID19 en El Salvador.

Los números parecerían no alarmar. Pero si vemos la progresión…",139,1243177193603313665,Thu Mar 26 14:05:14 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,4439,nan,nan,nan,0.15000000000000002
"RT @GolfNumberOne: A pesar del #COVID19
Hoy empieza la primavera.
@citomegalovirus 🇮🇨
#unidosvenceremos #art #digitalart #islascanarias #es…",140,1244026452053540865,Sat Mar 28 22:19:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,14,nan,nan,nan,0.0
"RT @ScottGottliebMD: In China, no province outside of Hubei ever had more than 1,500 confirmed cases of #COVID19. In America, there are now…",140,1244215381679640576,Sun Mar 29 10:50:38 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,3838,nan,nan,nan,0.3
"RT @andibeth012: Meet ""Mr. Tiny Pants"" A cuddly precious awwdorable #Kitty 💖✨🍬🐾.. found as an orphan &amp; #Rescued 🏡by CARING humans!🤗He's so…",143,1245717700334125056,Thu Apr 02 14:20:18 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,119,nan,nan,nan,0.25
"RT @dw_espanol: Ingeniero sevillano imprime mascarillas en casa

En España uno de cada diez sanitarios se ha infectado de #coronavirus. Una…",140,1245851339424317440,Thu Apr 02 23:11:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,929,nan,nan,nan,0.0
RT @piersmorgan: BOOM!!!! Congrats to the whole NHS team that saved him. Wonderful news 👏👏👏,91,1246171724644745216,Fri Apr 03 20:24:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1978,nan,nan,nan,0.6
"RT @oro_negro26: La peor estupidez!! No tiene nada que ver, no podemos aprender a vivir con un gobierno inhumano, peor que el #coronavirus!…",140,1246189412083470337,Fri Apr 03 21:34:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,7,nan,nan,nan,-0.5752840909090909
RT @jaimemantilla: Carmen.  envié un comentario sobre  esta violación a la ética de la profesión que profesamos. No es equilibrio ni objeti…,140,1246456214831206401,Sat Apr 04 15:14:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,477,nan,nan,nan,0.0
"RT @ANINewsUP: 16 people have tested positive for #Coronavirus: King George's Medical University (KGMU), Lucknow",112,1246635679095939073,Sun Apr 05 03:08:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,89,nan,nan,nan,0.11363636363636363
RT @_anapastor_: 674 muertos en las últimas 24 horas sigue siendo horrible. Pero veo que es el menor incremento de fallecidos en los último…,140,1246765362756169728,Sun Apr 05 11:43:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,56,nan,nan,nan,-0.3333333333333333
"RT @ALeaument: Coronavirus : #Mélenchon se pose en défenseur de l'État pour affronter la crise.

#Coronavirus #Covid19 #LeGrandJury
 
https…",140,1246864196848975874,Sun Apr 05 18:16:04 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",0,83,nan,nan,nan,0.0
RT @fahad_almiman: #CoronaVirusSA  #COVID19  #staysafe #خليك_بالبيت.  #StayAtHome @Saudi_MT @sauditga #edge_of_the_world_of_riyadh https://…,140,1246916229379522560,Sun Apr 05 21:42:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,6,nan,nan,nan,0.0
"RT @MazzoleniJulio: Informe #COVID19: hoy procesamos 200 muestras, 9 dieron positivas: 5 relacionadas a casos confirmados, 3 del exterior y…",140,1246972087597760513,Mon Apr 06 01:24:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,8815,nan,nan,nan,0.2090909090909091
"RT @Guardian_Elite: @jsolomonReports INVESTIGATE THIS👉WHOA! Dr. Fauci in 2017: Trump Will Be Challenged By ""Surprise Global Di... https://t…",140,1247270882000674819,Mon Apr 06 21:12:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,58,nan,nan,nan,0.0
"RT @B52Malmet: Now that Mar a Lago is re-opening tomorrow after deep cleaning because of #coronavirus, is Trump gonna pay Palm Beach County…",140,1247273310796177408,Mon Apr 06 21:21:45 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,312,nan,nan,nan,0.0
"RT @MyDoncaster: In November 1970, officials in Oregon, USA decided to blow up a rotting whale carcass. The whole thing went horribly wrong…",140,1247357925154267144,Tue Apr 07 02:57:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,45180,nan,nan,nan,-0.15
RT @RobertDeNiroUS: We owe them a lot... #coronavirus https://t.co/TCImsAupmf,77,1247451698492309505,Tue Apr 07 09:10:36 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,903,nan,nan,nan,0.0
RT @DalbidEU: ‘No Test is Better than a Bad Test’… ‘No Deal is Better than a Bad Deal’… We’ve heard it all before. Soundbites don’t Save Ci…,140,1247572119325757440,Tue Apr 07 17:09:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,34,nan,nan,nan,-0.09999999999999992
"RT @hcltech: Project Hope, supported by @HCL_Foundation in partnership with @IVFoundation, helps women prisoners make low-cost masks every…",139,1247577339883487232,Tue Apr 07 17:29:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,4,nan,nan,nan,0.0
"RT @catlatorre: Paolo Brosio dice che il governo ""sbaglia ad affidarsi solo alla scienza e non a Dio"" per combattere il #coronavirus.

Ne d…",140,1247912064716341248,Wed Apr 08 15:39:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,108,nan,nan,nan,-0.25
"COVID-19 Update: Twenty-two new cases of #COVID19 have been reported in Nigeria: 15 in Lagos, 4 in the FCT, 2 in Bauchi, 1 in Edo

As at 09:00pm 8th April there are 276 confirmed cases of #COVID19 reported in Nigeria. Fourty-four have been discharged with six deaths.",267,1247978985671311360,Wed Apr 08 20:05:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9,5,nan,nan,nan,0.2681818181818182
RT @GeneraliGA_NA: Check out our blog for a list of recent #coronavirus #scams we've seen making their way across the country PLUS 8 cybers…,140,1247997648851931140,Wed Apr 08 21:20:00 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",0,5,nan,nan,nan,0.0
"RT @kie_pai: 民主党は、#COVID19 大規模に煽り
""トランプは十分やっていない""と言い
大衆を誘導しPOTUSの評判を落とそうとしましたが、しかしそれもしっかりと見抜いているPOTUSは、毎日記者会見を開き国民のために政策を打ち出し俊敏に動いていて国民の信頼度…",140,1248031562639106048,Wed Apr 08 23:34:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,17,nan,nan,nan,0.0035714285714285657
"#Covid19 : pourquoi plutôt des hommes, en surpoids ou obèses ? https://t.co/9bq2J0MlDj",86,1248548997964484609,Fri Apr 10 09:50:52 +0000 2020,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0,1,nan,nan,nan,0.0
RT @wkamaubell: The idea you could go 12 tweets on why Black folks &amp; other POC suffer higher rates of #COVID19 &amp; never use the word racism…,147,1249155608735109127,Sun Apr 12 02:01:19 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1595,nan,nan,nan,-0.013888888888888876
"Si vuelves a trabajar esta semana ¿Te animas a ir en bicicleta? ""Cómo la crisis del coronavirus me llevó a coger la bicicleta de nuevo y a sentirme libre"", artículo de @TobyChasseaud #biciscontraelvirus #coronavirus  
https://t.co/7h9evCk1AU",241,1249299058088345605,Sun Apr 12 11:31:20 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0,nan,nan,nan,0.2
"RT @naiz_info: Alemania se plantea suavizar las restricciones al controlar la crisis sanitaria https://t.co/EC5cY5UQiO
#coronavirus https:/…",140,1249784363874684940,Mon Apr 13 19:39:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,5,nan,nan,nan,0.0
"RT @Only4RM: When it comes to Republicans, every accusation is projection or confession of future intent. 

After 10 years of smearing Demo…",140,1249820233059180546,Mon Apr 13 22:02:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,51,nan,nan,nan,0.0
"RT @ashoswai: Are Kashmiris not humans? While the rest of the world needs more nurses in the hospitals to face #CoronaVirus Crisis, Modi re…",140,1250587813096984576,Thu Apr 16 00:52:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,1938,nan,nan,nan,0.5
"RT @LaNacionPy: Desde este jueves ya no se puede velar a los fallecidos para evitar un posible contagio del #COVID19, sin importar la causa…",140,1250764585625358336,Thu Apr 16 12:34:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,36,nan,nan,nan,0.0
RT @FrankFigliuzzi1: False prophets tell people what they want to hear not what they need to hear. @DrPhil @DrOz #CoronavirusLiar #coronavi…,140,1251169034730520579,Fri Apr 17 15:21:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,636,nan,nan,nan,-0.4000000000000001
"RT @DrJacobsRad: Such a lovely regime...

#Cdnpoli #COVID19 #Taiwan
https://t.co/4Il9We04Xk",91,1251431286704660481,Sat Apr 18 08:44:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,219,nan,nan,nan,0.25
RT @pablitxo_: Abro hilo. La revista Science ha publicado un artículo donde se modeliza la evolución del SARS-CoV-2 (#COVID19 )  en función…,140,1251549424897208322,Sat Apr 18 16:33:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,471,nan,nan,nan,0.0
"RT @peripatetical: ""...the fundamental output of public health is the non-occurrence of events""",95,1251646795207151616,Sat Apr 18 23:00:25 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,113,nan,nan,nan,0.0
"RT @CoronavirusBra1: Os 5 Países com mais casos de #coronavirus 

- Estados Unidos: 716,390 casos

- Espanha: 191,202 casos

- Italia: 172,…",140,1251661268928339970,Sat Apr 18 23:57:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,27,nan,nan,nan,0.5
"RT @ZoranLutovac: ""Neću da se bavim politikom.""
Aleksandar Vučić na Pinku

#COVID19",83,1251808286338437122,Sun Apr 19 09:42:07 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,52,nan,nan,nan,-0.1
